order,name,label,parent,codesystem,code,ontologyTermURI,definition
,HP_0001101,Iritis,,HP,HP_0001101,http://purl.obolibrary.org/obo/HP_0001101,Inflammation of the iris.
,HP_0001102,Angioid streaks of the fundus,,HP,HP_0001102,http://purl.obolibrary.org/obo/HP_0001102,"Irregular lines in the deep retina that are typically configured in a radiating fashion and emanate from the optic disc. Angioid streaks are crack-like dehiscences in abnormally thickened and calcified Bruch's membrane, resulting in atrophy of the overlying retinal pigment epithelium. They may be associated with a number of endocrine, metabolic, and connective tissue abnormalities but are frequently idiopathic.|Angioid streaks result from breaks in a weakened Bruch's membrane."
,HP_0001103,Abnormal macular morphology,,HP,HP_0001103,http://purl.obolibrary.org/obo/HP_0001103,"A structural abnormality of the macula lutea, which is an oval-shaped highly pigmented yellow spot near the center of the retina.|The term macula derives from the presence of the xanthophyll pigments, lutein and zeaxanthin, in a region five to six millimetres in diameter at the posterior pole of the eye, appearing as a yellow spot (macula lutea), when viewed in red-free light."
,HP_0001105,Retinal atrophy,,HP,HP_0001105,http://purl.obolibrary.org/obo/HP_0001105,"Well-demarcated area(s) of partial or complete depigmentation in the fundus, reflecting atrophy of the retinal pigment epithelium with associated retinal photoreceptor loss."
,HP_0001106,Periorbital hyperpigmentation,,HP,HP_0001106,http://purl.obolibrary.org/obo/HP_0001106,Increased pigmentation of the skin in the region surrounding the orbit of the eye.
,HP_0030041,Schmorl's node,,HP,HP_0030041,http://purl.obolibrary.org/obo/HP_0030041,"A Schmorl's node is the herniation of nucleus pulposus through the cartilaginous and bony end plate into the body of the adjacent vertebra.|Schmorl's nodes (SN) are common findings on imaging, and although most SNs are asymptomatic, some have been shown to become painful lesions."
,HP_0030044,Flexion contracture of digit,,HP,HP_0030044,http://purl.obolibrary.org/obo/HP_0030044,"A bent (flexed) finger or toe joint that cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement of joints."
,HP_0030040,Fused lumbar vertebrae,,HP,HP_0030040,http://purl.obolibrary.org/obo/HP_0030040,A congenital anomaly characterized by a joining (fusion) of two or more lumbar vertebral bodies with one another.
,HP_0030042,Incomplete ossification of pubis,,HP,HP_0030042,http://purl.obolibrary.org/obo/HP_0030042,Failure to complete ossification (maturation and calcification) of the pubic bone.
,HP_0030048,Colpocephaly,,HP,HP_0030048,http://purl.obolibrary.org/obo/HP_0030048,Colpocephaly is an anatomic finding in the brain manifested by occipital horns that are disproportionately enlarged in comparison with other parts of the lateral ventricles.
,HP_0030045,Serpentine fibula,,HP,HP_0030045,http://purl.obolibrary.org/obo/HP_0030045,Elongated curved (S-shaped) fibulae.
,HP_0030043,Hip subluxation,,HP,HP_0030043,http://purl.obolibrary.org/obo/HP_0030043,"A partial dislocation of the hip joint, whereby the head of the femur is partially displaced from the socket."
,HP_0030046,Hypoglycosylation of alpha-dystroglycan,,HP,HP_0030046,http://purl.obolibrary.org/obo/HP_0030046,"A reduction in the degree of glycosylation of alpha-dystroglycan in muscle tissue.|Alpha-dystroglycan is a component of the Dystrophin Associated Protein complex (DAP) which binds to various ligands in the extracellular matrix of muscle and other tissues, including laminin-alpha2, perlecan, neurexin and agrin. Disruption of the interaction between alpha-dystroglycan and its ligands has severe consequences for muscle and brain function and structure. The pathological hallmark is reduced immunolabeling of skeletal muscle with antibodies recognizing glycosylated epitopes on alpha-dystroglycan."
,HP_0030769,Exencephaly,,HP,HP_0030769,http://purl.obolibrary.org/obo/HP_0030769,A malformation of the neural tube with a large amount of protruding brain tissue and absence of calvarium.
,HP_0030047,Abnormal lateral ventricle morphology,,HP,HP_0030047,http://purl.obolibrary.org/obo/HP_0030047,"A morphological anomaly of the lateral ventricle.|There are two lateral ventricles, one on each side of the brain. The lateral ventricle resembles a C-shaped structure that begins at an inferior horn in the temporal lobe, travels through a body in the parietal lobe and frontal lobe, and ultimately terminates at the interventricular foramen of Monro where each lateral ventricle connects to the central third ventricle."
,HP_0030049,Brain abscess,,HP,HP_0030049,http://purl.obolibrary.org/obo/HP_0030049,"A collection of pus, immune cells, and other material in the brain.|Brain abscess usually results from a bacterial or fungal infection."
,HP_0005275,Cartilaginous ossification of nose,,HP,HP_0005275,http://purl.obolibrary.org/obo/HP_0005275,
,HP_0005272,Prominent nasolabial fold,,HP,HP_0005272,http://purl.obolibrary.org/obo/HP_0005272,"Exaggerated bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion, or commissure)."
,HP_0005274,Prominent nasal tip,,HP,HP_0005274,http://purl.obolibrary.org/obo/HP_0005274,
,HP_0005273,Absent nasal septal cartilage,,HP,HP_0005273,http://purl.obolibrary.org/obo/HP_0005273,Lack of the cartilage of the nasal septum.
,HP_0005278,Hypoplastic nasal tip,,HP,HP_0005278,http://purl.obolibrary.org/obo/HP_0005278,
,HP_0034459,Ameliorated by lumbar puncture,,HP,HP_0034459,http://purl.obolibrary.org/obo/HP_0034459,Applies to a sign or symptom that is improved or made more bearable by lumbar puncture.
,HP_0034456,Elevated circulating glutathione concentration,,HP,HP_0034456,http://purl.obolibrary.org/obo/HP_0034456,An abnormally increased level of glutathione in the blood circulation.
,HP_0034452,Rectoureteral fistula,,HP,HP_0034452,http://purl.obolibrary.org/obo/HP_0034452,An abnormal connection (fistula) between the rectum and the ureter.
,HP_0034453,Hypoplastic umbilicus,,HP,HP_0034453,http://purl.obolibrary.org/obo/HP_0034453,Underdevelopment of the umbilicus.
,HP_0034451,Rectovesical fistula,,HP,HP_0034451,http://purl.obolibrary.org/obo/HP_0034451,"An aberrant, pathological communication between the rectum and the bladder."
,HP_0034458,Elevated urinary phenylpyruvic acid level,,HP,HP_0034458,http://purl.obolibrary.org/obo/HP_0034458,An abnormally increased amount of phenylpyruvic acid in the urine.
,HP_0034450,Decreased phytanic acid:pristanic acid ratio,,HP,HP_0034450,http://purl.obolibrary.org/obo/HP_0034450,A reduction below the normal ratio of blood phytanic acid concentration to pristanic acid concentration.
,HP_0034454,Arachnoid granulation,,HP,HP_0034454,http://purl.obolibrary.org/obo/HP_0034454,"Arachnoid granulations (AGs) are tufts of arachnoid membrane invaginated into the dural sinuses through which cerebrospinal fluid (CSF) enters the venous system. The lesions are primarily located in the parasagittal region along the superior sagittal sinus, which is occasionally seen at the transverse sinus. Normally dural venous sinus AGs typically range from 2 to 8 mm in size, but may grow enough to expand the dural sinuses, and even the inner table, diploic space and outer table of the skull."
,HP_0002223,Absent eyebrow,,HP,HP_0002223,http://purl.obolibrary.org/obo/HP_0002223,Absence of the eyebrow.
,HP_0034457,Hawkinsinuria,,HP,HP_0034457,http://purl.obolibrary.org/obo/HP_0034457,"The concentration of hawkinsin in the urine, normalized for urine concentration, is above the upper limit of normal.|Hawkinsin is a cysteine derivative that is cysteine in which the thiol group is substituted by a [2-(carboxymethyl)-2,5-dihydroxycyclohex-3-en-1-yl]sulfanediyl group."
,HP_0034455,Increased CSF taurine concentration,,HP,HP_0034455,http://purl.obolibrary.org/obo/HP_0034455,Increased concentration of taurine in the cerebrospinal fluid (CSF).
,HP_0025178,Subpleural interstitial thickening,,HP,HP_0025178,http://purl.obolibrary.org/obo/HP_0025178,Increase in thickness of the subpleural interstitium.|Subpleural interstitial thickening can be difficult to recognize where the lung contacts the chest wall or mediastinum but is easy to delineate adjacent to the major fissure. Thickening of the fissure visible on high-resolution computer tomography may represent subpleural interstitial thickening.
,HP_0025172,Smooth septal thickening on pulmonary HRCT,,HP,HP_0025172,http://purl.obolibrary.org/obo/HP_0025172,Thickening of the interlobular septa of the lungs as seen on a high-resolution computed tomography scan with a smooth appearance of the interlobular septa.
,HP_0025171,Rosette-forming glioneuronal tumor,,HP,HP_0025171,http://purl.obolibrary.org/obo/HP_0025171,"A tumor of the central nervous system that has components of both neurocytic and glial areas, whereby usually the glial component of the tumor predominates. Rossette-forming glioneuronal tumors (RGNT) have biphasic cytoarchitecture with two elements; neurocytic rosettes resembling Homer-Wright rosettes, and astrocytic component resembling a pilocytic astrocytoma. RGNTs are low-grade tumors that lack histopathological signs of malignancy."
,HP_0025179,Ground-glass opacification,,HP,HP_0025179,http://purl.obolibrary.org/obo/HP_0025179,"On chest radiographs, ground-glass opacity appears as an area of hazy increased lung opacity, usually extensive, within which margins of pulmonary vessels may be indistinct. On CT scans, it appears as hazy increased opacity of lung, with preservation of bronchial and vascular margins. It is caused by partial filling of airspaces, interstitial thickening (due to fluid, cells, and/or fibrosis), partial collapse of alveoli, increased capillary blood volume, or a combination of these, the common factor being the partial displacement of air. Ground-glass opacity is less opaque than consolidation, in which bronchovascular margins are obscured.|Ground-glass opacification is a non-specific sign and can be observed with many conditions including infection, chronic interstitial disease and acute alveolar disease. See Figure 2 of Hansell DM, et al., Fleischner Society: glossary of terms for thoracic imaging. Radiology. 2008;246:697-722."
,HP_0025173,Nodular septal thickening on pulmonary HRCT,,HP,HP_0025173,http://purl.obolibrary.org/obo/HP_0025173,Thickening of the interlobular septa of the lungs as seen on a high-resolution computed tomography scan with a nodular or beaded appearance of the interlobular septa.
,HP_0025175,Honeycomb lung,,HP,HP_0025175,http://purl.obolibrary.org/obo/HP_0025175,"Honeycombing represents destroyed and fibrotic lung tissue containing numerous cystic airspaces with thick fibrous walls, representing the late stage of various lung diseases, with complete loss of acinar architecture. The cysts range in size from a few millimeters to several centimeters in diameter, have variable wall thickness, and are lined by metaplastic bronchiolar epithelium. On chest radiographs, honeycombing appears as closely approximated ring shadows, typically 3-10 mm in diameter with walls 1-3 mm in thickness, that resemble a honeycomb; the finding implies end-stage lung disease. On CT scans, the appearance is of clustered cystic air spaces, typically of comparable diameters on the order of 3-10 mm but occasionally as large as 2.5 cm. Honeycombing is usually subpleural and is characterized by well-defined walls. It is a CT feature of established pulmonary fibrosis. Because honeycombing is often considered specific for pulmonary fibrosis and is an important criterion in the diagnosis of usual interstitial pneumonia, the term should be used with care, as it may directly impact patient care.|Pathologically, honeycombing is manifested as small air-containing cystic spaces that are lined by bronchiolar epithelium and have thickened walls of dense fibrous tissue. On high-resolution CT, honeycombing presents with a characteristic cystic appearance. The cystic spaces range from 3 mm to 1 cm in diameter, although they can be larger. The cystic spaces are characterized by well delineated walls 1 to 3 mm in thickness. The cysts are air-filled and appear lucent in comparison to normal lung parenchyma. Honeycombing is a manifestation of end-stage lung fibrosis."
