name,definition,codesystem,code,ontologyTermURI
model/vnd.parasolid.transmit.binary,model/vnd.parasolid.transmit.binary,IANA,,https://www.iana.org/assignments/media-types/model/vnd.parasolid.transmit.binary
model/vnd.parasolid.transmit.text,model/vnd.parasolid.transmit.text,IANA,,https://www.iana.org/assignments/media-types/model/vnd.parasolid.transmit.text
model/vnd.pytha.pyox,model/vnd.pytha.pyox,IANA,,https://www.iana.org/assignments/media-types/model/vnd.pytha.pyox
model/vnd.rosette.annotated-data-model,model/vnd.rosette.annotated-data-model,IANA,,https://www.iana.org/assignments/media-types/model/vnd.rosette.annotated-data-model
model/vnd.sap.vds,model/vnd.sap.vds,IANA,,https://www.iana.org/assignments/media-types/model/vnd.sap.vds
model/vnd.usda,model/vnd.usda,IANA,,https://www.iana.org/assignments/media-types/model/vnd.usda
model/vnd.usdz+zip,model/vnd.usdz+zip,IANA,,https://www.iana.org/assignments/media-types/model/vnd.usdz+zip
model/vnd.valve.source.compiled-map,model/vnd.valve.source.compiled-map,IANA,,https://www.iana.org/assignments/media-types/model/vnd.valve.source.compiled-map
model/vnd.vtu,model/vnd.vtu,IANA,,https://www.iana.org/assignments/media-types/model/vnd.vtu
model/vrml,model/vrml,IANA,,https://www.iana.org/assignments/media-types/model/vrml
model/x3d+fastinfoset,model/x3d+fastinfoset,IANA,,https://www.iana.org/assignments/media-types/model/x3d+fastinfoset
model/x3d+xml,model/x3d+xml,IANA,,https://www.iana.org/assignments/media-types/model/x3d+xml
model/x3d-vrml,model/x3d-vrml,IANA,,https://www.iana.org/assignments/media-types/model/x3d-vrml
multipart/alternative,multipart/alternative,IANA,,https://www.iana.org/assignments/media-types/multipart/alternative
multipart/appledouble,multipart/appledouble,IANA,,https://www.iana.org/assignments/media-types/multipart/appledouble
multipart/byteranges,multipart/byteranges,IANA,,https://www.iana.org/assignments/media-types/multipart/byteranges
multipart/digest,multipart/digest,IANA,,https://www.iana.org/assignments/media-types/multipart/digest
multipart/encrypted,multipart/encrypted,IANA,,https://www.iana.org/assignments/media-types/multipart/encrypted
multipart/example,multipart/example,IANA,,https://www.iana.org/assignments/media-types/multipart/example
multipart/form-data,multipart/form-data,IANA,,https://www.iana.org/assignments/media-types/multipart/form-data
multipart/header-set,multipart/header-set,IANA,,https://www.iana.org/assignments/media-types/multipart/header-set
multipart/mixed,multipart/mixed,IANA,,https://www.iana.org/assignments/media-types/multipart/mixed
multipart/multilingual,multipart/multilingual,IANA,,https://www.iana.org/assignments/media-types/multipart/multilingual
multipart/parallel,multipart/parallel,IANA,,https://www.iana.org/assignments/media-types/multipart/parallel
multipart/related,multipart/related,IANA,,https://www.iana.org/assignments/media-types/multipart/related
multipart/report,multipart/report,IANA,,https://www.iana.org/assignments/media-types/multipart/report
multipart/signed,multipart/signed,IANA,,https://www.iana.org/assignments/media-types/multipart/signed
multipart/vnd.bint.med-plus,multipart/vnd.bint.med-plus,IANA,,https://www.iana.org/assignments/media-types/multipart/vnd.bint.med-plus
multipart/voice-message,multipart/voice-message,IANA,,https://www.iana.org/assignments/media-types/multipart/voice-message
multipart/x-mixed-replace,multipart/x-mixed-replace,IANA,,https://www.iana.org/assignments/media-types/multipart/x-mixed-replace
text/1d-interleaved-parityfec,text/1d-interleaved-parityfec,IANA,,https://www.iana.org/assignments/media-types/text/1d-interleaved-parityfec
text/RED,text/RED,IANA,,https://www.iana.org/assignments/media-types/text/RED
text/SGML,text/SGML,IANA,,https://www.iana.org/assignments/media-types/text/SGML
text/cache-manifest,text/cache-manifest,IANA,,https://www.iana.org/assignments/media-types/text/cache-manifest
text/calendar,text/calendar,IANA,,https://www.iana.org/assignments/media-types/text/calendar
text/cql,text/cql,IANA,,https://www.iana.org/assignments/media-types/text/cql
text/cql-expression,text/cql-expression,IANA,,https://www.iana.org/assignments/media-types/text/cql-expression
text/cql-identifier,text/cql-identifier,IANA,,https://www.iana.org/assignments/media-types/text/cql-identifier
text/css,text/css,IANA,,https://www.iana.org/assignments/media-types/text/css
text/csv,text/csv,IANA,,https://www.iana.org/assignments/media-types/text/csv
text/csv-schema,text/csv-schema,IANA,,https://www.iana.org/assignments/media-types/text/csv-schema
text/directory,text/directory,IANA,,https://www.iana.org/assignments/media-types/text/directory
text/dns,text/dns,IANA,,https://www.iana.org/assignments/media-types/text/dns
text/ecmascript,text/ecmascript,IANA,,https://www.iana.org/assignments/media-types/text/ecmascript
text/encaprtp,text/encaprtp,IANA,,https://www.iana.org/assignments/media-types/text/encaprtp
text/enriched,text/enriched,IANA,,https://www.iana.org/assignments/media-types/text/enriched
text/example,text/example,IANA,,https://www.iana.org/assignments/media-types/text/example
text/fhirpath,text/fhirpath,IANA,,https://www.iana.org/assignments/media-types/text/fhirpath
text/flexfec,text/flexfec,IANA,,https://www.iana.org/assignments/media-types/text/flexfec
text/fwdred,text/fwdred,IANA,,https://www.iana.org/assignments/media-types/text/fwdred
text/gff3,text/gff3,IANA,,https://www.iana.org/assignments/media-types/text/gff3
text/grammar-ref-list,text/grammar-ref-list,IANA,,https://www.iana.org/assignments/media-types/text/grammar-ref-list
text/hl7v2,text/hl7v2,IANA,,https://www.iana.org/assignments/media-types/text/hl7v2
text/html,text/html,IANA,,https://www.iana.org/assignments/media-types/text/html
text/javascript,text/javascript,IANA,,https://www.iana.org/assignments/media-types/text/javascript
text/jcr-cnd,text/jcr-cnd,IANA,,https://www.iana.org/assignments/media-types/text/jcr-cnd
text/markdown,text/markdown,IANA,,https://www.iana.org/assignments/media-types/text/markdown
text/mizar,text/mizar,IANA,,https://www.iana.org/assignments/media-types/text/mizar
text/n3,text/n3,IANA,,https://www.iana.org/assignments/media-types/text/n3
text/parameters,text/parameters,IANA,,https://www.iana.org/assignments/media-types/text/parameters
text/parityfec,text/parityfec,IANA,,https://www.iana.org/assignments/media-types/text/parityfec
text/plain,text/plain,IANA,,https://www.iana.org/assignments/media-types/text/plain
text/provenance-notation,text/provenance-notation,IANA,,https://www.iana.org/assignments/media-types/text/provenance-notation
text/prs.fallenstein.rst,text/prs.fallenstein.rst,IANA,,https://www.iana.org/assignments/media-types/text/prs.fallenstein.rst
text/prs.lines.tag,text/prs.lines.tag,IANA,,https://www.iana.org/assignments/media-types/text/prs.lines.tag
text/prs.prop.logic,text/prs.prop.logic,IANA,,https://www.iana.org/assignments/media-types/text/prs.prop.logic
text/prs.texi,text/prs.texi,IANA,,https://www.iana.org/assignments/media-types/text/prs.texi
text/raptorfec,text/raptorfec,IANA,,https://www.iana.org/assignments/media-types/text/raptorfec
text/rfc822-headers,text/rfc822-headers,IANA,,https://www.iana.org/assignments/media-types/text/rfc822-headers
text/richtext,text/richtext,IANA,,https://www.iana.org/assignments/media-types/text/richtext
text/rtf,text/rtf,IANA,,https://www.iana.org/assignments/media-types/text/rtf
text/rtp-enc-aescm128,text/rtp-enc-aescm128,IANA,,https://www.iana.org/assignments/media-types/text/rtp-enc-aescm128
text/rtploopback,text/rtploopback,IANA,,https://www.iana.org/assignments/media-types/text/rtploopback
text/rtx,text/rtx,IANA,,https://www.iana.org/assignments/media-types/text/rtx
text/shaclc,text/shaclc,IANA,,https://www.iana.org/assignments/media-types/text/shaclc
text/shex,text/shex,IANA,,https://www.iana.org/assignments/media-types/text/shex
text/spdx,text/spdx,IANA,,https://www.iana.org/assignments/media-types/text/spdx
text/strings,text/strings,IANA,,https://www.iana.org/assignments/media-types/text/strings
text/t140,text/t140,IANA,,https://www.iana.org/assignments/media-types/text/t140
text/tab-separated-values,text/tab-separated-values,IANA,,https://www.iana.org/assignments/media-types/text/tab-separated-values
text/troff,text/troff,IANA,,https://www.iana.org/assignments/media-types/text/troff
text/turtle,text/turtle,IANA,,https://www.iana.org/assignments/media-types/text/turtle
text/ulpfec,text/ulpfec,IANA,,https://www.iana.org/assignments/media-types/text/ulpfec
text/uri-list,text/uri-list,IANA,,https://www.iana.org/assignments/media-types/text/uri-list
text/vcard,text/vcard,IANA,,https://www.iana.org/assignments/media-types/text/vcard
text/vnd.DMClientScript,text/vnd.DMClientScript,IANA,,https://www.iana.org/assignments/media-types/text/vnd.DMClientScript
text/vnd.IPTC.NITF,text/vnd.IPTC.NITF,IANA,,https://www.iana.org/assignments/media-types/text/vnd.IPTC.NITF
text/vnd.IPTC.NewsML,text/vnd.IPTC.NewsML,IANA,,https://www.iana.org/assignments/media-types/text/vnd.IPTC.NewsML
text/vnd.a,text/vnd.a,IANA,,https://www.iana.org/assignments/media-types/text/vnd.a
text/vnd.abc,text/vnd.abc,IANA,,https://www.iana.org/assignments/media-types/text/vnd.abc
text/vnd.ascii-art,text/vnd.ascii-art,IANA,,https://www.iana.org/assignments/media-types/text/vnd.ascii-art
text/vnd.curl,text/vnd.curl,IANA,,https://www.iana.org/assignments/media-types/text/vnd.curl
text/vnd.debian.copyright,text/vnd.debian.copyright,IANA,,https://www.iana.org/assignments/media-types/text/vnd.debian.copyright
text/vnd.dvb.subtitle,text/vnd.dvb.subtitle,IANA,,https://www.iana.org/assignments/media-types/text/vnd.dvb.subtitle
text/vnd.esmertec.theme-descriptor,text/vnd.esmertec.theme-descriptor,IANA,,https://www.iana.org/assignments/media-types/text/vnd.esmertec.theme-descriptor
text/vnd.exchangeable,text/vnd.exchangeable,IANA,,https://www.iana.org/assignments/media-types/text/vnd.exchangeable
text/vnd.familysearch.gedcom,text/vnd.familysearch.gedcom,IANA,,https://www.iana.org/assignments/media-types/text/vnd.familysearch.gedcom
text/vnd.ficlab.flt,text/vnd.ficlab.flt,IANA,,https://www.iana.org/assignments/media-types/text/vnd.ficlab.flt
text/vnd.fly,text/vnd.fly,IANA,,https://www.iana.org/assignments/media-types/text/vnd.fly
text/vnd.fmi.flexstor,text/vnd.fmi.flexstor,IANA,,https://www.iana.org/assignments/media-types/text/vnd.fmi.flexstor
text/vnd.gml,text/vnd.gml,IANA,,https://www.iana.org/assignments/media-types/text/vnd.gml
text/vnd.graphviz,text/vnd.graphviz,IANA,,https://www.iana.org/assignments/media-types/text/vnd.graphviz
text/vnd.hans,text/vnd.hans,IANA,,https://www.iana.org/assignments/media-types/text/vnd.hans
text/vnd.hgl,text/vnd.hgl,IANA,,https://www.iana.org/assignments/media-types/text/vnd.hgl
text/vnd.in3d.3dml,text/vnd.in3d.3dml,IANA,,https://www.iana.org/assignments/media-types/text/vnd.in3d.3dml
text/vnd.in3d.spot,text/vnd.in3d.spot,IANA,,https://www.iana.org/assignments/media-types/text/vnd.in3d.spot
text/vnd.latex-z,text/vnd.latex-z,IANA,,https://www.iana.org/assignments/media-types/text/vnd.latex-z
text/vnd.motorola.reflex,text/vnd.motorola.reflex,IANA,,https://www.iana.org/assignments/media-types/text/vnd.motorola.reflex
text/vnd.ms-mediapackage,text/vnd.ms-mediapackage,IANA,,https://www.iana.org/assignments/media-types/text/vnd.ms-mediapackage
text/vnd.net2phone.commcenter.command,text/vnd.net2phone.commcenter.command,IANA,,https://www.iana.org/assignments/media-types/text/vnd.net2phone.commcenter.command
text/vnd.radisys.msml-basic-layout,text/vnd.radisys.msml-basic-layout,IANA,,https://www.iana.org/assignments/media-types/text/vnd.radisys.msml-basic-layout
text/vnd.senx.warpscript,text/vnd.senx.warpscript,IANA,,https://www.iana.org/assignments/media-types/text/vnd.senx.warpscript
text/vnd.si.uricatalogue,text/vnd.si.uricatalogue,IANA,,https://www.iana.org/assignments/media-types/text/vnd.si.uricatalogue
text/vnd.sosi,text/vnd.sosi,IANA,,https://www.iana.org/assignments/media-types/text/vnd.sosi
text/vnd.sun.j2me.app-descriptor,text/vnd.sun.j2me.app-descriptor,IANA,,https://www.iana.org/assignments/media-types/text/vnd.sun.j2me.app-descriptor
text/vnd.trolltech.linguist,text/vnd.trolltech.linguist,IANA,,https://www.iana.org/assignments/media-types/text/vnd.trolltech.linguist
text/vnd.vcf,text/vnd.vcf,IANA,,https://www.iana.org/assignments/media-types/text/vnd.vcf
text/vnd.wap.si,text/vnd.wap.si,IANA,,https://www.iana.org/assignments/media-types/text/vnd.wap.si
text/vnd.wap.sl,text/vnd.wap.sl,IANA,,https://www.iana.org/assignments/media-types/text/vnd.wap.sl
text/vnd.wap.wml,text/vnd.wap.wml,IANA,,https://www.iana.org/assignments/media-types/text/vnd.wap.wml
text/vnd.wap.wmlscript,text/vnd.wap.wmlscript,IANA,,https://www.iana.org/assignments/media-types/text/vnd.wap.wmlscript
text/vnd.zoo.kcl,text/vnd.zoo.kcl,IANA,,https://www.iana.org/assignments/media-types/text/vnd.zoo.kcl
text/vtt,text/vtt,IANA,,https://www.iana.org/assignments/media-types/text/vtt
text/wgsl,text/wgsl,IANA,,https://www.iana.org/assignments/media-types/text/wgsl
text/xml,text/xml,IANA,,https://www.iana.org/assignments/media-types/text/xml
text/xml-external-parsed-entity,text/xml-external-parsed-entity,IANA,,https://www.iana.org/assignments/media-types/text/xml-external-parsed-entity
video/1d-interleaved-parityfec,video/1d-interleaved-parityfec,IANA,,https://www.iana.org/assignments/media-types/video/1d-interleaved-parityfec
video/3gpp,video/3gpp,IANA,,https://www.iana.org/assignments/media-types/video/3gpp
video/3gpp-tt,video/3gpp-tt,IANA,,https://www.iana.org/assignments/media-types/video/3gpp-tt
video/3gpp2,video/3gpp2,IANA,,https://www.iana.org/assignments/media-types/video/3gpp2
video/AV1,video/AV1,IANA,,https://www.iana.org/assignments/media-types/video/AV1
video/BMPEG,video/BMPEG,IANA,,https://www.iana.org/assignments/media-types/video/BMPEG
video/BT656,video/BT656,IANA,,https://www.iana.org/assignments/media-types/video/BT656
video/CelB,video/CelB,IANA,,https://www.iana.org/assignments/media-types/video/CelB
video/DV,video/DV,IANA,,https://www.iana.org/assignments/media-types/video/DV
video/FFV1,video/FFV1,IANA,,https://www.iana.org/assignments/media-types/video/FFV1
video/H261,video/H261,IANA,,https://www.iana.org/assignments/media-types/video/H261
video/H263,video/H263,IANA,,https://www.iana.org/assignments/media-types/video/H263
video/H263-1998,video/H263-1998,IANA,,https://www.iana.org/assignments/media-types/video/H263-1998
video/H263-2000,video/H263-2000,IANA,,https://www.iana.org/assignments/media-types/video/H263-2000
video/H264,video/H264,IANA,,https://www.iana.org/assignments/media-types/video/H264
video/H264-RCDO,video/H264-RCDO,IANA,,https://www.iana.org/assignments/media-types/video/H264-RCDO
video/H264-SVC,video/H264-SVC,IANA,,https://www.iana.org/assignments/media-types/video/H264-SVC
video/H265,video/H265,IANA,,https://www.iana.org/assignments/media-types/video/H265
video/H266,video/H266,IANA,,https://www.iana.org/assignments/media-types/video/H266
video/JPEG,video/JPEG,IANA,,https://www.iana.org/assignments/media-types/video/JPEG
video/MP1S,video/MP1S,IANA,,https://www.iana.org/assignments/media-types/video/MP1S
video/MP2P,video/MP2P,IANA,,https://www.iana.org/assignments/media-types/video/MP2P
video/MP2T,video/MP2T,IANA,,https://www.iana.org/assignments/media-types/video/MP2T
video/MP4V-ES,video/MP4V-ES,IANA,,https://www.iana.org/assignments/media-types/video/MP4V-ES
video/MPV,video/MPV,IANA,,https://www.iana.org/assignments/media-types/video/MPV
video/SMPTE292M,video/SMPTE292M,IANA,,https://www.iana.org/assignments/media-types/video/SMPTE292M
video/VP8,video/VP8,IANA,,https://www.iana.org/assignments/media-types/video/VP8
video/VP9,video/VP9,IANA,,https://www.iana.org/assignments/media-types/video/VP9
video/encaprtp,video/encaprtp,IANA,,https://www.iana.org/assignments/media-types/video/encaprtp
video/evc,video/evc,IANA,,https://www.iana.org/assignments/media-types/video/evc
video/example,video/example,IANA,,https://www.iana.org/assignments/media-types/video/example
video/flexfec,video/flexfec,IANA,,https://www.iana.org/assignments/media-types/video/flexfec
video/iso.segment,video/iso.segment,IANA,,https://www.iana.org/assignments/media-types/video/iso.segment
video/jpeg2000,video/jpeg2000,IANA,,https://www.iana.org/assignments/media-types/video/jpeg2000
video/jxsv,video/jxsv,IANA,,https://www.iana.org/assignments/media-types/video/jxsv
video/matroska,video/matroska,IANA,,https://www.iana.org/assignments/media-types/video/matroska
video/matroska-3d,video/matroska-3d,IANA,,https://www.iana.org/assignments/media-types/video/matroska-3d
video/mj2,video/mj2,IANA,,https://www.iana.org/assignments/media-types/video/mj2
video/mp4,video/mp4,IANA,,https://www.iana.org/assignments/media-types/video/mp4
video/mpeg,video/mpeg,IANA,,https://www.iana.org/assignments/media-types/video/mpeg
video/mpeg4-generic,video/mpeg4-generic,IANA,,https://www.iana.org/assignments/media-types/video/mpeg4-generic
video/nv,video/nv,IANA,,https://www.iana.org/assignments/media-types/video/nv
video/ogg,video/ogg,IANA,,https://www.iana.org/assignments/media-types/video/ogg
video/parityfec,video/parityfec,IANA,,https://www.iana.org/assignments/media-types/video/parityfec
video/pointer,video/pointer,IANA,,https://www.iana.org/assignments/media-types/video/pointer
video/quicktime,video/quicktime,IANA,,https://www.iana.org/assignments/media-types/video/quicktime
video/raptorfec,video/raptorfec,IANA,,https://www.iana.org/assignments/media-types/video/raptorfec
video/raw,video/raw,IANA,,https://www.iana.org/assignments/media-types/video/raw
video/rtp-enc-aescm128,video/rtp-enc-aescm128,IANA,,https://www.iana.org/assignments/media-types/video/rtp-enc-aescm128
